series_id	seasonal	category_code	subcategory_code	item_code	demographics_code	characteristics_code	process_code	series_title	footnote_codes	begin_year	begin_period	end_year	end_period
CXUOTHRMONYLB0809M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB08	09	M	Other money receipts-LB08-Type of area: rural	          	1984	A01	2013	A01
CXUOTHRMONYLB0901M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB09	01	M	Other money receipts-LB09-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRMONYLB0902M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB09	02	M	Other money receipts-LB09-Race of ref. person: White, Asian, and All Others	          	1984	A01	2013	A01
CXUOTHRMONYLB0903M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB09	03	M	Other money receipts-LB09-Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2013	A01
CXUOTHRMONYLB0904M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB09	04	M	Other money receipts-LB09-Race of reference person: Asian(from 2003)	          	2003	A01	2013	A01
CXUOTHRMONYLB0905M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB09	05	M	Other money receipts-LB09-Race of ref. person: Black or African American	          	1984	A01	2013	A01
CXUOTHRMONYLB1001M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB10	01	M	Other money receipts-LB10-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRMONYLB1002M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB10	02	M	Other money receipts-LB10-Origin of reference person: Hispanic or Latino	          	1994	A01	2013	A01
CXUOTHRMONYLB1003M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB10	03	M	Other money receipts-LB10-Origin of reference person: Not Hispanic or Latino	          	1994	A01	2013	A01
CXUOTHRMONYLB1004M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB10	04	M	Other money receipts-LB10-Not Hispanic or Latino: White and All Other Races	          	2003	A01	2013	A01
CXUOTHRMONYLB1005M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB10	05	M	Other money receipts-LB10-Not Hispanic or Latino: Black or African-American	          	2003	A01	2013	A01
CXUOTHRMONYLB1101M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB11	01	M	Other money receipts-LB11-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRMONYLB1102M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB11	02	M	Other money receipts-LB11-Region of residence: northeast	          	1984	A01	2013	A01
CXUOTHRMONYLB1103M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB11	03	M	Other money receipts-LB11-Region of residence: midwest	          	1984	A01	2013	A01
CXUOTHRMONYLB1104M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB11	04	M	Other money receipts-LB11-Region of residence: south	          	1984	A01	2013	A01
CXUOTHRMONYLB1105M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB11	05	M	Other money receipts-LB11-Region of residence: west	          	1984	A01	2013	A01
CXUOTHRMONYLB1201M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	01	M	Other money receipts-LB12-Self-employed workers	          	1984	A01	2013	A01
CXUOTHRMONYLB1202M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	02	M	Other money receipts-LB12-Total wage and salary earners	          	1984	A01	2013	A01
CXUOTHRMONYLB1203M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	03	M	Other money receipts-LB12-Wage & salary earners: managers and professionals	          	1984	A01	2013	A01
CXUOTHRMONYLB1204M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	04	M	Other money receipts-LB12-Wage & salary: tech., sales, and clerical workers	          	1984	A01	2013	A01
CXUOTHRMONYLB1205M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	05	M	Other money receipts-LB12-Wage & salary earners: service workers	          	1984	A01	2013	A01
CXUOTHRMONYLB1206M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	06	M	Other money receipts-LB12-Wage & salary: construction workers & mechanics	          	1984	A01	2013	A01
CXUOTHRMONYLB1207M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	07	M	Other money receipts-LB12-Wage & salary: Operators, fabricators & laborers	          	1984	A01	2013	A01
CXUOTHRMONYLB1208M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	08	M	Other money receipts-LB12-Retired	          	1984	A01	2013	A01
CXUOTHRMONYLB1209M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB12	09	M	Other money receipts-LB12-Occupation: all other, including not reporting	          	1984	A01	2013	A01
CXUOTHRMONYLB1301M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	01	M	Other money receipts-LB13-All Consumer Units	          	1984	A01	2012	A01
CXUOTHRMONYLB1302M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	02	M	Other money receipts-LB13-Total, less than college graduate	          	1996	A01	2012	A01
CXUOTHRMONYLB1303M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	03	M	Other money receipts-LB13-Less than high school graduate	          	1995	A01	2012	A01
CXUOTHRMONYLB1304M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	04	M	Other money receipts-LB13-High school graduate	          	1995	A01	2012	A01
CXUOTHRMONYLB1305M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	05	M	Other money receipts-LB13-High school graduate with some college	          	1995	A01	2012	A01
CXUOTHRMONYLB1306M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	06	M	Other money receipts-LB13-Associate degree	          	1996	A01	2012	A01
CXUOTHRMONYLB1307M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	07	M	Other money receipts-LB13-Total, college graduate	          	1995	A01	2012	A01
CXUOTHRMONYLB1308M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	08	M	Other money receipts-LB13-Bachelor's degree	          	1996	A01	2012	A01
CXUOTHRMONYLB1309M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB13	09	M	Other money receipts-LB13-Master's, professional, doctorate	          	1996	A01	2012	A01
CXUOTHRMONYLB1401M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	01	M	Other money receipts-LB14-All Consumer Units	          	2012	A01	2013	A01
CXUOTHRMONYLB1402M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	02	M	Other money receipts-LB14-Less than college graduate: Total	          	2012	A01	2013	A01
CXUOTHRMONYLB1403M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	03	M	Other money receipts-LB14-Less than college graduate: Less than high school graduate	          	2012	A01	2013	A01
CXUOTHRMONYLB1404M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	04	M	Other money receipts-LB14-Less than college graduate: High school graduate	          	2012	A01	2013	A01
CXUOTHRMONYLB1405M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	05	M	Other money receipts-LB14-Less than college graduate: High schoo graduate with some college	          	2012	A01	2013	A01
CXUOTHRMONYLB1406M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	06	M	Other money receipts-LB14-Less than college graduate: Associate's degree	          	2012	A01	2013	A01
CXUOTHRMONYLB1407M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	07	M	Other money receipts-LB14-College graduate: Total	          	2012	A01	2013	A01
CXUOTHRMONYLB1408M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	08	M	Other money receipts-LB14-College graduate: Bachelor's degree	          	2012	A01	2013	A01
CXUOTHRMONYLB1409M            	U	ADDENDA	TITLEOFI	OTHRMONY	LB14	09	M	Other money receipts-LB14-College graduate: Master's, professional, doctoral degree	          	2012	A01	2013	A01
CXUOTHRTAXLB0101M             	U	INCOME	PERSTAX	OTHRTAX	LB01	01	M	Other taxes-LB01-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0102M             	U	INCOME	PERSTAX	OTHRTAX	LB01	02	M	Other taxes-LB01-Lowest 20 percent income quintile	          	1984	A01	2013	A01
CXUOTHRTAXLB0103M             	U	INCOME	PERSTAX	OTHRTAX	LB01	03	M	Other taxes-LB01-Second 20 percent income quintile	          	1984	A01	2013	A01
CXUOTHRTAXLB0104M             	U	INCOME	PERSTAX	OTHRTAX	LB01	04	M	Other taxes-LB01-Third 20 percent income quintile	          	1984	A01	2013	A01
CXUOTHRTAXLB0105M             	U	INCOME	PERSTAX	OTHRTAX	LB01	05	M	Other taxes-LB01-Fourth 20 percent income quintile	          	1984	A01	2013	A01
CXUOTHRTAXLB0106M             	U	INCOME	PERSTAX	OTHRTAX	LB01	06	M	Other taxes-LB01-Highest 20 percent income quintile	          	1984	A01	2013	A01
CXUOTHRTAXLB01A1M             	U	INCOME	PERSTAX	OTHRTAX	LB01	A1	M	Other taxes-LB01-Total complete income reporters	          	1984	A01	2003	A01
CXUOTHRTAXLB01A2M             	U	INCOME	PERSTAX	OTHRTAX	LB01	A2	M	Other taxes-LB01-Incomplete income reports	          	1984	A01	2003	A01
CXUOTHRTAXLB0201M             	U	INCOME	PERSTAX	OTHRTAX	LB02	01	M	Other taxes-LB02-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0202M             	U	INCOME	PERSTAX	OTHRTAX	LB02	02	M	Other taxes-LB02-Before tax income of less than $5,000	          	1984	A01	2013	A01
CXUOTHRTAXLB0203M             	U	INCOME	PERSTAX	OTHRTAX	LB02	03	M	Other taxes-LB02-$5,000 to $9,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0204M             	U	INCOME	PERSTAX	OTHRTAX	LB02	04	M	Other taxes-LB02-$10,000 to $14,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0205M             	U	INCOME	PERSTAX	OTHRTAX	LB02	05	M	Other taxes-LB02-$15,000 to $19,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0206M             	U	INCOME	PERSTAX	OTHRTAX	LB02	06	M	Other taxes-LB02-$20,000 to $29,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0207M             	U	INCOME	PERSTAX	OTHRTAX	LB02	07	M	Other taxes-LB02-$30,000 to $39,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0208M             	U	INCOME	PERSTAX	OTHRTAX	LB02	08	M	Other taxes-LB02-$40,000 to $49,999 before tax income	          	1984	A01	2013	A01
CXUOTHRTAXLB0209M             	U	INCOME	PERSTAX	OTHRTAX	LB02	09	M	Other taxes-LB02-$50,000 to $69,999 before tax income	          	1992	A01	2013	A01
CXUOTHRTAXLB0210M             	U	INCOME	PERSTAX	OTHRTAX	LB02	10	M	Other taxes-LB02-Before tax income of $70,000 and over	          	1992	A01	2013	A01
CXUOTHRTAXLB0211M             	U	INCOME	PERSTAX	OTHRTAX	LB02	11	M	Other taxes-LB02-Before tax income of less than $70,000(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0212M             	U	INCOME	PERSTAX	OTHRTAX	LB02	12	M	Other taxes-LB02-$70,000 to $79,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0213M             	U	INCOME	PERSTAX	OTHRTAX	LB02	13	M	Other taxes-LB02-$80,000 to $99,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0214M             	U	INCOME	PERSTAX	OTHRTAX	LB02	14	M	Other taxes-LB02-Before tax income of $100,000 and over(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0215M             	U	INCOME	PERSTAX	OTHRTAX	LB02	15	M	Other taxes-LB02-$100,000 to $119,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0216M             	U	INCOME	PERSTAX	OTHRTAX	LB02	16	M	Other taxes-LB02-$120,000 to $149,999 before tax income(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0217M             	U	INCOME	PERSTAX	OTHRTAX	LB02	17	M	Other taxes-LB02-Before tax income of $150,000 and over(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB02A1M             	U	INCOME	PERSTAX	OTHRTAX	LB02	A1	M	Other taxes-LB02-Before tax income of $50,000 and over	          	1984	A01	1991	A01
CXUOTHRTAXLB02A2M             	U	INCOME	PERSTAX	OTHRTAX	LB02	A2	M	Other taxes-LB02-Total complete income reporters	          	1984	A01	2003	A01
CXUOTHRTAXLB0401M             	U	INCOME	PERSTAX	OTHRTAX	LB04	01	M	Other taxes-LB04-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0402M             	U	INCOME	PERSTAX	OTHRTAX	LB04	02	M	Other taxes-LB04-Reference person under age 25	          	1984	A01	2013	A01
CXUOTHRTAXLB0403M             	U	INCOME	PERSTAX	OTHRTAX	LB04	03	M	Other taxes-LB04-Reference person between age 25 and 34	          	1984	A01	2013	A01
CXUOTHRTAXLB0404M             	U	INCOME	PERSTAX	OTHRTAX	LB04	04	M	Other taxes-LB04-Reference person between age 35 and 44	          	1984	A01	2013	A01
CXUOTHRTAXLB0405M             	U	INCOME	PERSTAX	OTHRTAX	LB04	05	M	Other taxes-LB04-Reference person between age 45 and 54	          	1984	A01	2013	A01
CXUOTHRTAXLB0406M             	U	INCOME	PERSTAX	OTHRTAX	LB04	06	M	Other taxes-LB04-Reference person between age 55 and 64	          	1984	A01	2013	A01
CXUOTHRTAXLB0407M             	U	INCOME	PERSTAX	OTHRTAX	LB04	07	M	Other taxes-LB04-Reference person over age 65	          	1988	A01	2013	A01
CXUOTHRTAXLB0408M             	U	INCOME	PERSTAX	OTHRTAX	LB04	08	M	Other taxes-LB04-Reference person between age 65 and 74	          	1984	A01	2013	A01
CXUOTHRTAXLB0409M             	U	INCOME	PERSTAX	OTHRTAX	LB04	09	M	Other taxes-LB04-Reference person over the age of 75	          	1984	A01	2013	A01
CXUOTHRTAXLB0501M             	U	INCOME	PERSTAX	OTHRTAX	LB05	01	M	Other taxes-LB05-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0502M             	U	INCOME	PERSTAX	OTHRTAX	LB05	02	M	Other taxes-LB05-One person consumer unit	          	1984	A01	2013	A01
CXUOTHRTAXLB0503M             	U	INCOME	PERSTAX	OTHRTAX	LB05	03	M	Other taxes-LB05-Two or more people in consumer unit	          	1988	A01	2013	A01
CXUOTHRTAXLB0504M             	U	INCOME	PERSTAX	OTHRTAX	LB05	04	M	Other taxes-LB05-Two people in consumer unit	          	1984	A01	2013	A01
CXUOTHRTAXLB0505M             	U	INCOME	PERSTAX	OTHRTAX	LB05	05	M	Other taxes-LB05-Three people in consumer unit	          	1984	A01	2013	A01
CXUOTHRTAXLB0506M             	U	INCOME	PERSTAX	OTHRTAX	LB05	06	M	Other taxes-LB05-Four people in consumer unit	          	1984	A01	2013	A01
CXUOTHRTAXLB0507M             	U	INCOME	PERSTAX	OTHRTAX	LB05	07	M	Other taxes-LB05-Five or more people in consumer unit	          	1988	A01	2013	A01
CXUOTHRTAXLB05A1M             	U	INCOME	PERSTAX	OTHRTAX	LB05	A1	M	Other taxes-LB05-Five people in consumer unit	          	1984	A01	1987	A01
CXUOTHRTAXLB05A2M             	U	INCOME	PERSTAX	OTHRTAX	LB05	A2	M	Other taxes-LB05-Six or more people in consumer unit	          	1984	A01	1987	A01
CXUOTHRTAXLB0601M             	U	INCOME	PERSTAX	OTHRTAX	LB06	01	M	Other taxes-LB06-Total husband and wife consumer units	          	1984	A01	2013	A01
CXUOTHRTAXLB0602M             	U	INCOME	PERSTAX	OTHRTAX	LB06	02	M	Other taxes-LB06-Husband and wife only consumer units	          	1984	A01	2013	A01
CXUOTHRTAXLB0603M             	U	INCOME	PERSTAX	OTHRTAX	LB06	03	M	Other taxes-LB06-Total husband and wife with children cons. units	          	1988	A01	2013	A01
CXUOTHRTAXLB0604M             	U	INCOME	PERSTAX	OTHRTAX	LB06	04	M	Other taxes-LB06-Husband and wife w/ children, oldest child under 6	          	1984	A01	2013	A01
CXUOTHRTAXLB0605M             	U	INCOME	PERSTAX	OTHRTAX	LB06	05	M	Other taxes-LB06-Husband and wife w/ children, oldest child 6 to 17	          	1984	A01	2013	A01
CXUOTHRTAXLB0606M             	U	INCOME	PERSTAX	OTHRTAX	LB06	06	M	Other taxes-LB06-Husband & wife w/ children, old. child 18 or over	          	1984	A01	2013	A01
CXUOTHRTAXLB0607M             	U	INCOME	PERSTAX	OTHRTAX	LB06	07	M	Other taxes-LB06-Other husband and wife consumer units	          	1984	A01	2013	A01
CXUOTHRTAXLB0608M             	U	INCOME	PERSTAX	OTHRTAX	LB06	08	M	Other taxes-LB06-One parent, at least one child under 18	          	1984	A01	2013	A01
CXUOTHRTAXLB0609M             	U	INCOME	PERSTAX	OTHRTAX	LB06	09	M	Other taxes-LB06-Single person and other consumer units	          	1984	A01	2013	A01
CXUOTHRTAXLB0701M             	U	INCOME	PERSTAX	OTHRTAX	LB07	01	M	Other taxes-LB07-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0702M             	U	INCOME	PERSTAX	OTHRTAX	LB07	02	M	Other taxes-LB07-Single Consumers, no earner	          	1984	A01	2013	A01
CXUOTHRTAXLB0703M             	U	INCOME	PERSTAX	OTHRTAX	LB07	03	M	Other taxes-LB07-Single Consumers, one earner	          	1984	A01	2013	A01
CXUOTHRTAXLB0704M             	U	INCOME	PERSTAX	OTHRTAX	LB07	04	M	Other taxes-LB07-Consumer units of two or more people, no earners	          	1984	A01	2013	A01
CXUOTHRTAXLB0705M             	U	INCOME	PERSTAX	OTHRTAX	LB07	05	M	Other taxes-LB07-CUs of two or more people, one earner	          	1984	A01	2013	A01
CXUOTHRTAXLB0706M             	U	INCOME	PERSTAX	OTHRTAX	LB07	06	M	Other taxes-LB07-CUs of two or more people, two earners	          	1984	A01	2013	A01
CXUOTHRTAXLB0707M             	U	INCOME	PERSTAX	OTHRTAX	LB07	07	M	Other taxes-LB07-CUs of two or more people, three or more earners	          	1984	A01	2013	A01
CXUOTHRTAXLB0801M             	U	INCOME	PERSTAX	OTHRTAX	LB08	01	M	Other taxes-LB08-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0802M             	U	INCOME	PERSTAX	OTHRTAX	LB08	02	M	Other taxes-LB08-Housing tenure: home owner	          	1984	A01	2013	A01
CXUOTHRTAXLB0803M             	U	INCOME	PERSTAX	OTHRTAX	LB08	03	M	Other taxes-LB08-Housing tenure: homeowner with mortgage(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0804M             	U	INCOME	PERSTAX	OTHRTAX	LB08	04	M	Other taxes-LB08-Housing tenure: homeowner w/o mortgage(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0805M             	U	INCOME	PERSTAX	OTHRTAX	LB08	05	M	Other taxes-LB08-Housing tenure: renter	          	1984	A01	2013	A01
CXUOTHRTAXLB0806M             	U	INCOME	PERSTAX	OTHRTAX	LB08	06	M	Other taxes-LB08-Type of area: urban	          	1984	A01	2013	A01
CXUOTHRTAXLB0807M             	U	INCOME	PERSTAX	OTHRTAX	LB08	07	M	Other taxes-LB08-Type of area: urban: central city(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0808M             	U	INCOME	PERSTAX	OTHRTAX	LB08	08	M	Other taxes-LB08-Type of area: urban: other urban(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0809M             	U	INCOME	PERSTAX	OTHRTAX	LB08	09	M	Other taxes-LB08-Type of area: rural	          	1984	A01	2013	A01
CXUOTHRTAXLB0901M             	U	INCOME	PERSTAX	OTHRTAX	LB09	01	M	Other taxes-LB09-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB0902M             	U	INCOME	PERSTAX	OTHRTAX	LB09	02	M	Other taxes-LB09-Race of ref. person: White, Asian, and All Others	          	1984	A01	2013	A01
CXUOTHRTAXLB0903M             	U	INCOME	PERSTAX	OTHRTAX	LB09	03	M	Other taxes-LB09-Race of rf. pers.: White and All Others(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0904M             	U	INCOME	PERSTAX	OTHRTAX	LB09	04	M	Other taxes-LB09-Race of reference person: Asian(from 2003)	          	2003	A01	2013	A01
CXUOTHRTAXLB0905M             	U	INCOME	PERSTAX	OTHRTAX	LB09	05	M	Other taxes-LB09-Race of ref. person: Black or African American	          	1984	A01	2013	A01
CXUOTHRTAXLB1001M             	U	INCOME	PERSTAX	OTHRTAX	LB10	01	M	Other taxes-LB10-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB1002M             	U	INCOME	PERSTAX	OTHRTAX	LB10	02	M	Other taxes-LB10-Origin of reference person: Hispanic or Latino	          	1994	A01	2013	A01
CXUOTHRTAXLB1003M             	U	INCOME	PERSTAX	OTHRTAX	LB10	03	M	Other taxes-LB10-Origin of reference person: Not Hispanic or Latino	          	1994	A01	2013	A01
CXUOTHRTAXLB1004M             	U	INCOME	PERSTAX	OTHRTAX	LB10	04	M	Other taxes-LB10-Not Hispanic or Latino: White and All Other Races	          	2003	A01	2013	A01
CXUOTHRTAXLB1005M             	U	INCOME	PERSTAX	OTHRTAX	LB10	05	M	Other taxes-LB10-Not Hispanic or Latino: Black or African-American	          	2003	A01	2013	A01
CXUOTHRTAXLB1101M             	U	INCOME	PERSTAX	OTHRTAX	LB11	01	M	Other taxes-LB11-All Consumer Units	          	1984	A01	2013	A01
CXUOTHRTAXLB1102M             	U	INCOME	PERSTAX	OTHRTAX	LB11	02	M	Other taxes-LB11-Region of residence: northeast	          	1984	A01	2013	A01
CXUOTHRTAXLB1103M             	U	INCOME	PERSTAX	OTHRTAX	LB11	03	M	Other taxes-LB11-Region of residence: midwest	          	1984	A01	2013	A01
CXUOTHRTAXLB1104M             	U	INCOME	PERSTAX	OTHRTAX	LB11	04	M	Other taxes-LB11-Region of residence: south	          	1984	A01	2013	A01
CXUOTHRTAXLB1105M             	U	INCOME	PERSTAX	OTHRTAX	LB11	05	M	Other taxes-LB11-Region of residence: west	          	1984	A01	2013	A01
CXUOTHRTAXLB1201M             	U	INCOME	PERSTAX	OTHRTAX	LB12	01	M	Other taxes-LB12-Self-employed workers	          	1984	A01	2013	A01
CXUOTHRTAXLB1202M             	U	INCOME	PERSTAX	OTHRTAX	LB12	02	M	Other taxes-LB12-Total wage and salary earners	          	1984	A01	2013	A01
CXUOTHRTAXLB1203M             	U	INCOME	PERSTAX	OTHRTAX	LB12	03	M	Other taxes-LB12-Wage & salary earners: managers and professionals	          	1984	A01	2013	A01
CXUOTHRTAXLB1204M             	U	INCOME	PERSTAX	OTHRTAX	LB12	04	M	Other taxes-LB12-Wage & salary: tech., sales, and clerical workers	          	1984	A01	2013	A01
CXUOTHRTAXLB1205M             	U	INCOME	PERSTAX	OTHRTAX	LB12	05	M	Other taxes-LB12-Wage & salary earners: service workers	          	1984	A01	2013	A01
CXUOTHRTAXLB1206M             	U	INCOME	PERSTAX	OTHRTAX	LB12	06	M	Other taxes-LB12-Wage & salary: construction workers & mechanics	          	1984	A01	2013	A01
